"","install_date","app_name","user_id","gender","generation","device_type"
"14414","2013-06-03","game-01",14414,"F",30,"Android"
"14415","2013-06-03","game-01",14415,"M",40,"Android"
"14416","2013-06-03","game-01",14416,"M",10,"Android"
"14417","2013-06-03","game-01",14417,"F",30,"Android"
"14418","2013-06-03","game-01",14418,"M",20,"iOS"
"14419","2013-06-03","game-01",14419,"F",20,"iOS"
"14420","2013-06-03","game-01",14420,"F",20,"iOS"
"14421","2013-06-03","game-01",14421,"F",10,"Android"
"14422","2013-06-03","game-01",14422,"M",40,"iOS"
"14423","2013-06-03","game-01",14423,"F",10,"iOS"
"14424","2013-06-03","game-01",14424,"F",20,"iOS"
"14425","2013-06-03","game-01",14425,"F",20,"iOS"
"14426","2013-06-03","game-01",14426,"M",20,"Android"
"14427","2013-06-03","game-01",14427,"F",50,"Android"
"14428","2013-06-03","game-01",14428,"F",40,"iOS"
"14429","2013-06-03","game-01",14429,"F",10,"iOS"
"14430","2013-06-03","game-01",14430,"F",20,"Android"
"14431","2013-06-03","game-01",14431,"M",40,"iOS"
"14432","2013-06-03","game-01",14432,"M",10,"Android"
"14433","2013-06-03","game-01",14433,"F",40,"Android"
"14434","2013-06-03","game-01",14434,"M",30,"iOS"
"14435","2013-06-03","game-01",14435,"F",50,"iOS"
"14436","2013-06-03","game-01",14436,"M",20,"iOS"
"14437","2013-06-03","game-01",14437,"M",20,"iOS"
"14438","2013-06-03","game-01",14438,"M",30,"Android"
"14439","2013-06-03","game-01",14439,"F",20,"Android"
"14440","2013-06-03","game-01",14440,"M",20,"Android"
"14441","2013-06-03","game-01",14441,"F",20,"Android"
"14442","2013-06-03","game-01",14442,"F",20,"Android"
"14443","2013-06-03","game-01",14443,"M",20,"Android"
"14444","2013-06-03","game-01",14444,"F",40,"Android"
"14445","2013-06-03","game-01",14445,"F",10,"Android"
"14446","2013-06-03","game-01",14446,"M",10,"iOS"
"14447","2013-06-03","game-01",14447,"M",10,"Android"
"14448","2013-06-03","game-01",14448,"F",20,"Android"
"14449","2013-06-03","game-01",14449,"M",20,"iOS"
"14450","2013-06-03","game-01",14450,"M",20,"iOS"
"14451","2013-06-03","game-01",14451,"F",10,"iOS"
"14452","2013-06-03","game-01",14452,"F",30,"Android"
"14453","2013-06-03","game-01",14453,"M",40,"iOS"
"14454","2013-06-03","game-01",14454,"F",30,"Android"
"14455","2013-06-03","game-01",14455,"M",10,"Android"
"14456","2013-06-03","game-01",14456,"M",10,"Android"
"14457","2013-06-03","game-01",14457,"M",40,"iOS"
"14458","2013-06-03","game-01",14458,"M",20,"iOS"
"14459","2013-06-03","game-01",14459,"F",30,"iOS"
"14460","2013-06-03","game-01",14460,"M",30,"iOS"
"14461","2013-06-03","game-01",14461,"M",10,"iOS"
"14462","2013-06-03","game-01",14462,"M",20,"iOS"
"14463","2013-06-03","game-01",14463,"M",30,"iOS"
"14464","2013-06-03","game-01",14464,"F",20,"Android"
"14465","2013-06-03","game-01",14465,"M",30,"Android"
"14466","2013-06-03","game-01",14466,"M",20,"Android"
"14467","2013-06-03","game-01",14467,"M",30,"iOS"
"14468","2013-06-03","game-01",14468,"F",30,"iOS"
"14469","2013-06-03","game-01",14469,"M",10,"Android"
"14470","2013-06-03","game-01",14470,"F",40,"Android"
"14471","2013-06-03","game-01",14471,"M",30,"iOS"
"14472","2013-06-03","game-01",14472,"M",10,"Android"
"14473","2013-06-03","game-01",14473,"F",10,"iOS"
"14474","2013-06-03","game-01",14474,"F",40,"iOS"
"14475","2013-06-04","game-01",14475,"M",30,"iOS"
"14476","2013-06-04","game-01",14476,"F",40,"Android"
"14477","2013-06-04","game-01",14477,"M",20,"Android"
"14478","2013-06-04","game-01",14478,"F",20,"iOS"
"14479","2013-06-04","game-01",14479,"M",50,"Android"
"14480","2013-06-04","game-01",14480,"M",30,"iOS"
"14481","2013-06-04","game-01",14481,"F",30,"Android"
"14482","2013-06-04","game-01",14482,"M",10,"Android"
"14483","2013-06-04","game-01",14483,"M",30,"Android"
"14484","2013-06-04","game-01",14484,"M",40,"Android"
"14485","2013-06-04","game-01",14485,"F",30,"iOS"
"14486","2013-06-04","game-01",14486,"F",20,"Android"
"14487","2013-06-04","game-01",14487,"M",40,"iOS"
"14488","2013-06-04","game-01",14488,"M",10,"Android"
"14489","2013-06-04","game-01",14489,"M",30,"Android"
"14490","2013-06-04","game-01",14490,"M",20,"Android"
"14491","2013-06-04","game-01",14491,"M",20,"iOS"
"14492","2013-06-04","game-01",14492,"M",20,"iOS"
"14493","2013-06-04","game-01",14493,"M",20,"iOS"
"14494","2013-06-04","game-01",14494,"M",30,"Android"
"14495","2013-06-04","game-01",14495,"M",20,"iOS"
"14496","2013-06-04","game-01",14496,"M",10,"Android"
"14497","2013-06-04","game-01",14497,"M",40,"Android"
"14498","2013-06-04","game-01",14498,"M",20,"Android"
"14499","2013-06-04","game-01",14499,"F",20,"iOS"
"14500","2013-06-04","game-01",14500,"M",20,"iOS"
"14501","2013-06-04","game-01",14501,"M",30,"Android"
"14502","2013-06-04","game-01",14502,"F",30,"Android"
"14503","2013-06-04","game-01",14503,"M",30,"Android"
"14504","2013-06-04","game-01",14504,"M",30,"iOS"
"14505","2013-06-04","game-01",14505,"M",20,"iOS"
"14506","2013-06-04","game-01",14506,"F",30,"iOS"
"14507","2013-06-04","game-01",14507,"M",10,"iOS"
"14508","2013-06-04","game-01",14508,"F",20,"iOS"
"14509","2013-06-04","game-01",14509,"M",30,"iOS"
"14510","2013-06-04","game-01",14510,"F",20,"iOS"
"14511","2013-06-04","game-01",14511,"M",20,"Android"
"14512","2013-06-04","game-01",14512,"F",10,"iOS"
"14513","2013-06-04","game-01",14513,"F",10,"Android"
"14514","2013-06-04","game-01",14514,"M",20,"Android"
"14515","2013-06-04","game-01",14515,"F",30,"Android"
"14516","2013-06-04","game-01",14516,"M",20,"Android"
"14517","2013-06-04","game-01",14517,"M",40,"iOS"
"14518","2013-06-04","game-01",14518,"M",10,"Android"
"14519","2013-06-04","game-01",14519,"M",20,"Android"
"14520","2013-06-04","game-01",14520,"F",20,"Android"
"14521","2013-06-04","game-01",14521,"M",10,"Android"
"14522","2013-06-04","game-01",14522,"M",20,"iOS"
"14523","2013-06-04","game-01",14523,"F",10,"iOS"
"14524","2013-06-04","game-01",14524,"F",50,"Android"
"14525","2013-06-04","game-01",14525,"M",30,"iOS"
"14526","2013-06-04","game-01",14526,"F",10,"iOS"
"14527","2013-06-04","game-01",14527,"M",20,"iOS"
"14528","2013-06-04","game-01",14528,"F",20,"Android"
"14529","2013-06-04","game-01",14529,"F",30,"iOS"
"14530","2013-06-04","game-01",14530,"F",30,"Android"
"14531","2013-06-04","game-01",14531,"F",30,"iOS"
"14532","2013-06-04","game-01",14532,"M",20,"Android"
"14533","2013-06-04","game-01",14533,"M",30,"Android"
"14534","2013-06-04","game-01",14534,"M",30,"Android"
"14535","2013-06-04","game-01",14535,"M",10,"Android"
"14536","2013-06-04","game-01",14536,"F",20,"iOS"
"14537","2013-06-04","game-01",14537,"F",30,"Android"
"14538","2013-06-04","game-01",14538,"M",30,"iOS"
"14539","2013-06-04","game-01",14539,"M",30,"Android"
"14540","2013-06-04","game-01",14540,"M",30,"Android"
"14541","2013-06-04","game-01",14541,"M",10,"iOS"
"14542","2013-06-04","game-01",14542,"M",30,"iOS"
"14543","2013-06-04","game-01",14543,"M",10,"Android"
"14544","2013-06-04","game-01",14544,"F",10,"Android"
"14545","2013-06-04","game-01",14545,"M",10,"iOS"
"14546","2013-06-04","game-01",14546,"F",30,"iOS"
"14547","2013-06-04","game-01",14547,"M",40,"iOS"
"14548","2013-06-04","game-01",14548,"F",10,"Android"
"14549","2013-06-04","game-01",14549,"F",40,"Android"
"14550","2013-06-04","game-01",14550,"F",10,"iOS"
"14551","2013-06-04","game-01",14551,"M",20,"iOS"
"14552","2013-06-04","game-01",14552,"M",30,"Android"
"14553","2013-06-04","game-01",14553,"F",30,"Android"
"14554","2013-06-04","game-01",14554,"F",20,"iOS"
"14555","2013-06-04","game-01",14555,"F",30,"Android"
"14556","2013-06-04","game-01",14556,"F",30,"Android"
"14557","2013-06-04","game-01",14557,"M",40,"Android"
"14558","2013-06-04","game-01",14558,"M",40,"iOS"
"14559","2013-06-04","game-01",14559,"M",10,"Android"
"14560","2013-06-04","game-01",14560,"M",20,"Android"
"14561","2013-06-04","game-01",14561,"M",40,"Android"
"14562","2013-06-04","game-01",14562,"M",20,"iOS"
"14563","2013-06-04","game-01",14563,"F",50,"iOS"
"14564","2013-06-04","game-01",14564,"M",10,"Android"
"14565","2013-06-04","game-01",14565,"F",10,"Android"
"14566","2013-06-04","game-01",14566,"M",30,"Android"
"14567","2013-06-04","game-01",14567,"M",50,"Android"
"14568","2013-06-04","game-01",14568,"M",20,"Android"
"14569","2013-06-04","game-01",14569,"F",30,"iOS"
"14570","2013-06-04","game-01",14570,"M",30,"iOS"
"14571","2013-06-04","game-01",14571,"F",10,"iOS"
"14572","2013-06-04","game-01",14572,"F",10,"Android"
"14573","2013-06-04","game-01",14573,"M",20,"iOS"
"14574","2013-06-04","game-01",14574,"F",50,"Android"
"14575","2013-06-04","game-01",14575,"M",50,"iOS"
"14576","2013-06-04","game-01",14576,"F",50,"iOS"
"14577","2013-06-04","game-01",14577,"F",20,"iOS"
"14578","2013-06-04","game-01",14578,"M",30,"iOS"
"14579","2013-06-04","game-01",14579,"F",20,"Android"
"14580","2013-06-04","game-01",14580,"F",10,"Android"
"14581","2013-06-04","game-01",14581,"M",10,"Android"
"14582","2013-06-04","game-01",14582,"F",30,"iOS"
"14583","2013-06-04","game-01",14583,"F",20,"Android"
"14584","2013-06-04","game-01",14584,"M",10,"Android"
"14585","2013-06-04","game-01",14585,"M",10,"iOS"
"14586","2013-06-04","game-01",14586,"M",30,"iOS"
"14587","2013-06-04","game-01",14587,"F",30,"Android"
"14588","2013-06-04","game-01",14588,"F",30,"Android"
"14589","2013-06-04","game-01",14589,"F",30,"Android"
"14590","2013-06-04","game-01",14590,"M",20,"iOS"
"14591","2013-06-04","game-01",14591,"F",40,"Android"
"14592","2013-06-04","game-01",14592,"F",20,"iOS"
"14593","2013-06-04","game-01",14593,"M",20,"Android"
"14594","2013-06-04","game-01",14594,"M",20,"iOS"
"14595","2013-06-04","game-01",14595,"M",20,"Android"
"14596","2013-06-04","game-01",14596,"F",20,"Android"
"14597","2013-06-04","game-01",14597,"M",10,"iOS"
"14598","2013-06-04","game-01",14598,"M",20,"iOS"
"14599","2013-06-04","game-01",14599,"F",30,"iOS"
"14600","2013-06-04","game-01",14600,"F",20,"Android"
"14601","2013-06-04","game-01",14601,"F",20,"Android"
"14602","2013-06-04","game-01",14602,"M",10,"iOS"
"14603","2013-06-04","game-01",14603,"M",10,"iOS"
"14604","2013-06-04","game-01",14604,"F",10,"Android"
"14605","2013-06-04","game-01",14605,"F",30,"Android"
"14606","2013-06-04","game-01",14606,"M",30,"iOS"
"14607","2013-06-04","game-01",14607,"F",20,"Android"
"14608","2013-06-04","game-01",14608,"F",40,"Android"
"14609","2013-06-04","game-01",14609,"M",20,"Android"
"14610","2013-06-04","game-01",14610,"F",20,"iOS"
"14611","2013-06-04","game-01",14611,"F",20,"iOS"
"14612","2013-06-04","game-01",14612,"M",10,"Android"
"14613","2013-06-04","game-01",14613,"M",20,"iOS"
"14614","2013-06-04","game-01",14614,"F",30,"Android"
"14615","2013-06-04","game-01",14615,"F",30,"iOS"
"14616","2013-06-04","game-01",14616,"M",30,"Android"
"14617","2013-06-04","game-01",14617,"M",50,"iOS"
"14618","2013-06-04","game-01",14618,"F",20,"iOS"
"14619","2013-06-04","game-01",14619,"M",30,"Android"
"14620","2013-06-04","game-01",14620,"F",20,"Android"
"14621","2013-06-04","game-01",14621,"F",40,"Android"
"14622","2013-06-04","game-01",14622,"F",20,"iOS"
"14623","2013-06-04","game-01",14623,"M",20,"iOS"
"14624","2013-06-04","game-01",14624,"M",30,"Android"
"14625","2013-06-04","game-01",14625,"F",30,"iOS"
"14626","2013-06-04","game-01",14626,"F",30,"Android"
"14627","2013-06-04","game-01",14627,"F",50,"Android"
"14628","2013-06-04","game-01",14628,"M",30,"Android"
"14629","2013-06-04","game-01",14629,"M",20,"iOS"
"14630","2013-06-04","game-01",14630,"F",20,"Android"
"14631","2013-06-04","game-01",14631,"M",20,"Android"
"14632","2013-06-04","game-01",14632,"M",10,"iOS"
"14633","2013-06-04","game-01",14633,"F",30,"Android"
"14634","2013-06-04","game-01",14634,"F",20,"Android"
"14635","2013-06-04","game-01",14635,"F",20,"Android"
"14636","2013-06-04","game-01",14636,"M",20,"iOS"
"14637","2013-06-04","game-01",14637,"M",10,"Android"
"14638","2013-06-04","game-01",14638,"M",30,"Android"
"14639","2013-06-04","game-01",14639,"F",20,"Android"
"14640","2013-06-04","game-01",14640,"F",40,"Android"
"14641","2013-06-04","game-01",14641,"M",10,"iOS"
"14642","2013-06-04","game-01",14642,"M",10,"iOS"
"14643","2013-06-04","game-01",14643,"F",30,"Android"
"14644","2013-06-04","game-01",14644,"F",20,"iOS"
"14645","2013-06-04","game-01",14645,"M",30,"iOS"
"14646","2013-06-04","game-01",14646,"M",20,"Android"
"14647","2013-06-04","game-01",14647,"M",20,"iOS"
"14648","2013-06-04","game-01",14648,"F",20,"Android"
"14649","2013-06-04","game-01",14649,"F",20,"iOS"
"14650","2013-06-04","game-01",14650,"M",30,"Android"
"14651","2013-06-04","game-01",14651,"F",30,"Android"
"14652","2013-06-04","game-01",14652,"F",20,"Android"
"14653","2013-06-04","game-01",14653,"F",10,"iOS"
"14654","2013-06-04","game-01",14654,"M",20,"iOS"
"14655","2013-06-04","game-01",14655,"F",40,"Android"
"14656","2013-06-04","game-01",14656,"M",40,"Android"
"14657","2013-06-04","game-01",14657,"F",20,"Android"
"14658","2013-06-04","game-01",14658,"F",30,"iOS"
"14659","2013-06-04","game-01",14659,"M",10,"Android"
"14660","2013-06-04","game-01",14660,"M",20,"Android"
"14661","2013-06-04","game-01",14661,"F",20,"Android"
"14662","2013-06-04","game-01",14662,"F",10,"iOS"
"14663","2013-06-04","game-01",14663,"M",30,"Android"
"14664","2013-06-04","game-01",14664,"M",30,"iOS"
"14665","2013-06-04","game-01",14665,"F",20,"Android"
"14666","2013-06-04","game-01",14666,"M",20,"Android"
"14667","2013-06-04","game-01",14667,"F",20,"iOS"
"14668","2013-06-04","game-01",14668,"F",30,"Android"
"14669","2013-06-04","game-01",14669,"F",20,"iOS"
"14670","2013-06-04","game-01",14670,"M",40,"Android"
"14671","2013-06-04","game-01",14671,"F",30,"iOS"
"14672","2013-06-04","game-01",14672,"M",30,"Android"
"14673","2013-06-04","game-01",14673,"M",30,"iOS"
"14674","2013-06-04","game-01",14674,"M",40,"Android"
"14675","2013-06-04","game-01",14675,"F",20,"iOS"
"14676","2013-06-04","game-01",14676,"F",20,"Android"
"14677","2013-06-04","game-01",14677,"M",20,"iOS"
"14678","2013-06-04","game-01",14678,"M",30,"iOS"
"14679","2013-06-04","game-01",14679,"M",40,"iOS"
"14680","2013-06-04","game-01",14680,"M",20,"Android"
"14681","2013-06-04","game-01",14681,"M",20,"Android"
"14682","2013-06-04","game-01",14682,"M",20,"Android"
"14683","2013-06-04","game-01",14683,"F",30,"iOS"
"14684","2013-06-04","game-01",14684,"M",30,"Android"
"14685","2013-06-04","game-01",14685,"F",10,"iOS"
"14686","2013-06-04","game-01",14686,"F",50,"iOS"
"14687","2013-06-04","game-01",14687,"F",20,"Android"
"14688","2013-06-04","game-01",14688,"F",10,"iOS"
"14689","2013-06-04","game-01",14689,"F",30,"iOS"
"14690","2013-06-04","game-01",14690,"M",10,"iOS"
"14691","2013-06-04","game-01",14691,"F",40,"iOS"
"14692","2013-06-04","game-01",14692,"F",10,"Android"
"14693","2013-06-04","game-01",14693,"F",20,"iOS"
"14694","2013-06-04","game-01",14694,"F",20,"Android"
"14695","2013-06-04","game-01",14695,"M",20,"iOS"
"14696","2013-06-04","game-01",14696,"F",20,"Android"
"14697","2013-06-04","game-01",14697,"M",20,"iOS"
"14698","2013-06-04","game-01",14698,"F",20,"iOS"
"14699","2013-06-04","game-01",14699,"M",20,"iOS"
"14700","2013-06-04","game-01",14700,"F",40,"Android"
"14701","2013-06-04","game-01",14701,"M",20,"Android"
"14702","2013-06-04","game-01",14702,"M",40,"iOS"
"14703","2013-06-04","game-01",14703,"F",20,"Android"
"14704","2013-06-04","game-01",14704,"M",40,"iOS"
"14705","2013-06-04","game-01",14705,"F",20,"Android"
"14706","2013-06-04","game-01",14706,"F",20,"iOS"
"14707","2013-06-04","game-01",14707,"F",50,"iOS"
"14708","2013-06-04","game-01",14708,"F",10,"iOS"
"14709","2013-06-04","game-01",14709,"F",30,"Android"
"14710","2013-06-04","game-01",14710,"F",10,"iOS"
"14711","2013-06-04","game-01",14711,"F",30,"Android"
"14712","2013-06-04","game-01",14712,"M",10,"iOS"
"14713","2013-06-04","game-01",14713,"M",20,"iOS"
"14714","2013-06-04","game-01",14714,"M",20,"iOS"
"14715","2013-06-04","game-01",14715,"F",10,"Android"
"14716","2013-06-04","game-01",14716,"F",30,"Android"
"14717","2013-06-04","game-01",14717,"M",10,"iOS"
"14718","2013-06-04","game-01",14718,"F",30,"iOS"
"14719","2013-06-04","game-01",14719,"M",20,"Android"
"14720","2013-06-04","game-01",14720,"M",50,"iOS"
"14721","2013-06-04","game-01",14721,"F",30,"Android"
"14722","2013-06-04","game-01",14722,"M",30,"Android"
"14723","2013-06-04","game-01",14723,"M",20,"iOS"
"14724","2013-06-04","game-01",14724,"M",30,"Android"
"14725","2013-06-04","game-01",14725,"M",40,"Android"
"14726","2013-06-04","game-01",14726,"F",30,"iOS"
"14727","2013-06-04","game-01",14727,"F",10,"Android"
"14728","2013-06-04","game-01",14728,"F",30,"iOS"
"14729","2013-06-04","game-01",14729,"F",30,"Android"
"14730","2013-06-04","game-01",14730,"F",50,"Android"
"14731","2013-06-04","game-01",14731,"M",30,"Android"
"14732","2013-06-04","game-01",14732,"M",20,"iOS"
"14733","2013-06-04","game-01",14733,"F",20,"Android"
"14734","2013-06-04","game-01",14734,"F",20,"Android"
"14735","2013-06-04","game-01",14735,"F",20,"Android"
"14736","2013-06-04","game-01",14736,"F",20,"Android"
"14737","2013-06-04","game-01",14737,"M",20,"Android"
"14738","2013-06-04","game-01",14738,"F",40,"Android"
"14739","2013-06-04","game-01",14739,"F",20,"Android"
"14740","2013-06-04","game-01",14740,"M",30,"Android"
"14741","2013-06-04","game-01",14741,"M",30,"Android"
"14742","2013-06-04","game-01",14742,"F",30,"iOS"
"14743","2013-06-04","game-01",14743,"F",20,"Android"
"14744","2013-06-04","game-01",14744,"F",40,"iOS"
"14745","2013-06-04","game-01",14745,"M",30,"iOS"
"14746","2013-06-05","game-01",14746,"M",30,"Android"
"14747","2013-06-05","game-01",14747,"M",20,"iOS"
"14748","2013-06-05","game-01",14748,"F",30,"Android"
"14749","2013-06-05","game-01",14749,"F",30,"iOS"
"14750","2013-06-05","game-01",14750,"F",30,"Android"
"14751","2013-06-05","game-01",14751,"F",30,"Android"
"14752","2013-06-05","game-01",14752,"M",20,"Android"
"14753","2013-06-05","game-01",14753,"F",30,"Android"
"14754","2013-06-05","game-01",14754,"F",10,"iOS"
"14755","2013-06-05","game-01",14755,"F",10,"iOS"
"14756","2013-06-05","game-01",14756,"M",40,"iOS"
"14757","2013-06-05","game-01",14757,"F",40,"iOS"
"14758","2013-06-05","game-01",14758,"M",20,"Android"
"14759","2013-06-05","game-01",14759,"M",20,"iOS"
"14760","2013-06-05","game-01",14760,"F",20,"iOS"
"14761","2013-06-05","game-01",14761,"F",20,"Android"
"14762","2013-06-05","game-01",14762,"M",30,"Android"
"14763","2013-06-05","game-01",14763,"M",20,"Android"
"14764","2013-06-05","game-01",14764,"M",20,"Android"
"14765","2013-06-05","game-01",14765,"M",30,"Android"
"14766","2013-06-05","game-01",14766,"M",30,"Android"
"14767","2013-06-05","game-01",14767,"F",40,"iOS"
"14768","2013-06-05","game-01",14768,"M",50,"Android"
"14769","2013-06-05","game-01",14769,"M",30,"Android"
"14770","2013-06-05","game-01",14770,"F",10,"iOS"
"14771","2013-06-05","game-01",14771,"M",40,"Android"
"14772","2013-06-05","game-01",14772,"M",10,"Android"
"14773","2013-06-05","game-01",14773,"F",20,"Android"
"14774","2013-06-05","game-01",14774,"F",20,"Android"
"14775","2013-06-05","game-01",14775,"M",10,"iOS"
"14776","2013-06-05","game-01",14776,"F",30,"iOS"
"14777","2013-06-05","game-01",14777,"F",40,"iOS"
"14778","2013-06-05","game-01",14778,"F",30,"Android"
"14779","2013-06-05","game-01",14779,"M",40,"iOS"
"14780","2013-06-05","game-01",14780,"M",20,"Android"
"14781","2013-06-05","game-01",14781,"F",20,"Android"
"14782","2013-06-05","game-01",14782,"M",20,"iOS"
"14783","2013-06-05","game-01",14783,"F",30,"Android"
"14784","2013-06-05","game-01",14784,"F",20,"Android"
"14785","2013-06-05","game-01",14785,"M",30,"Android"
"14786","2013-06-05","game-01",14786,"F",20,"Android"
"14787","2013-06-05","game-01",14787,"F",20,"iOS"
"14788","2013-06-05","game-01",14788,"F",40,"Android"
"14789","2013-06-05","game-01",14789,"M",20,"Android"
"14790","2013-06-05","game-01",14790,"M",30,"Android"
"14791","2013-06-05","game-01",14791,"F",10,"iOS"
"14792","2013-06-05","game-01",14792,"M",20,"iOS"
"14793","2013-06-05","game-01",14793,"M",40,"iOS"
"14794","2013-06-05","game-01",14794,"M",30,"iOS"
"14795","2013-06-05","game-01",14795,"F",40,"iOS"
"14796","2013-06-05","game-01",14796,"F",30,"iOS"
"14797","2013-06-05","game-01",14797,"F",20,"Android"
"14798","2013-06-05","game-01",14798,"M",40,"Android"
"14799","2013-06-05","game-01",14799,"F",30,"Android"
"14800","2013-06-05","game-01",14800,"M",30,"iOS"
"14801","2013-06-05","game-01",14801,"F",30,"Android"
"14802","2013-06-05","game-01",14802,"M",10,"Android"
"14803","2013-06-05","game-01",14803,"M",30,"Android"
"14804","2013-06-05","game-01",14804,"M",10,"iOS"
"14805","2013-06-05","game-01",14805,"F",10,"Android"
"14806","2013-06-05","game-01",14806,"M",20,"Android"
"14807","2013-06-05","game-01",14807,"F",30,"Android"
"14808","2013-06-05","game-01",14808,"F",50,"Android"
"14809","2013-06-05","game-01",14809,"F",50,"iOS"
"14810","2013-06-05","game-01",14810,"M",20,"iOS"
"14811","2013-06-05","game-01",14811,"M",20,"iOS"
"14812","2013-06-05","game-01",14812,"F",30,"Android"
"14813","2013-06-05","game-01",14813,"F",40,"Android"
"14814","2013-06-05","game-01",14814,"M",20,"Android"
"14815","2013-06-05","game-01",14815,"M",30,"Android"
"14816","2013-06-05","game-01",14816,"F",10,"Android"
"14817","2013-06-05","game-01",14817,"M",20,"iOS"
"14818","2013-06-05","game-01",14818,"M",20,"iOS"
"14819","2013-06-05","game-01",14819,"F",20,"iOS"
"14820","2013-06-05","game-01",14820,"F",20,"Android"
"14821","2013-06-05","game-01",14821,"F",30,"iOS"
"14822","2013-06-05","game-01",14822,"F",10,"Android"
"14823","2013-06-05","game-01",14823,"M",20,"Android"
"14824","2013-06-05","game-01",14824,"M",30,"iOS"
"14825","2013-06-05","game-01",14825,"F",30,"Android"
"14826","2013-06-05","game-01",14826,"M",30,"Android"
"14827","2013-06-05","game-01",14827,"F",20,"Android"
"14828","2013-06-05","game-01",14828,"M",50,"Android"
"14829","2013-06-05","game-01",14829,"F",50,"iOS"
"14830","2013-06-05","game-01",14830,"M",20,"iOS"
"14831","2013-06-05","game-01",14831,"F",40,"Android"
"14832","2013-06-05","game-01",14832,"F",10,"iOS"
"14833","2013-06-05","game-01",14833,"F",20,"iOS"
"14834","2013-06-05","game-01",14834,"M",40,"iOS"
"14835","2013-06-05","game-01",14835,"M",30,"iOS"
"14836","2013-06-05","game-01",14836,"M",40,"iOS"
"14837","2013-06-05","game-01",14837,"M",40,"iOS"
"14838","2013-06-05","game-01",14838,"M",20,"iOS"
"14839","2013-06-05","game-01",14839,"F",20,"iOS"
"14840","2013-06-05","game-01",14840,"M",10,"iOS"
"14841","2013-06-05","game-01",14841,"M",30,"Android"
"14842","2013-06-05","game-01",14842,"F",40,"Android"
"14843","2013-06-05","game-01",14843,"M",20,"iOS"
"14844","2013-06-05","game-01",14844,"F",30,"Android"
"14845","2013-06-05","game-01",14845,"F",20,"Android"
"14846","2013-06-05","game-01",14846,"M",20,"iOS"
"14847","2013-06-05","game-01",14847,"F",30,"Android"
"14848","2013-06-05","game-01",14848,"F",30,"Android"
"14849","2013-06-05","game-01",14849,"F",30,"Android"
"14850","2013-06-05","game-01",14850,"M",40,"iOS"
"14851","2013-06-05","game-01",14851,"M",10,"iOS"
"14852","2013-06-05","game-01",14852,"F",20,"iOS"
"14853","2013-06-05","game-01",14853,"M",30,"Android"
"14854","2013-06-05","game-01",14854,"F",20,"iOS"
"14855","2013-06-05","game-01",14855,"M",20,"Android"
"14856","2013-06-05","game-01",14856,"M",20,"Android"
"14857","2013-06-05","game-01",14857,"M",30,"Android"
"14858","2013-06-05","game-01",14858,"F",30,"iOS"
"14859","2013-06-05","game-01",14859,"M",30,"Android"
"14860","2013-06-05","game-01",14860,"F",10,"Android"
"14861","2013-06-05","game-01",14861,"F",20,"Android"
"14862","2013-06-05","game-01",14862,"M",20,"Android"
"14863","2013-06-05","game-01",14863,"F",50,"Android"
"14864","2013-06-05","game-01",14864,"F",20,"iOS"
"14865","2013-06-05","game-01",14865,"M",30,"Android"
"14866","2013-06-05","game-01",14866,"F",20,"iOS"
"14867","2013-06-05","game-01",14867,"M",30,"Android"
"14868","2013-06-05","game-01",14868,"M",50,"Android"
"14869","2013-06-05","game-01",14869,"F",40,"iOS"
"14870","2013-06-05","game-01",14870,"F",20,"iOS"
"14871","2013-06-05","game-01",14871,"F",10,"Android"
"14872","2013-06-05","game-01",14872,"F",50,"Android"
"14873","2013-06-05","game-01",14873,"M",10,"Android"
"14874","2013-06-05","game-01",14874,"F",30,"iOS"
"14875","2013-06-05","game-01",14875,"F",10,"iOS"
"14876","2013-06-05","game-01",14876,"F",20,"iOS"
"14877","2013-06-05","game-01",14877,"F",20,"iOS"
"14878","2013-06-05","game-01",14878,"F",30,"iOS"
"14879","2013-06-05","game-01",14879,"M",30,"iOS"
"14880","2013-06-05","game-01",14880,"M",20,"iOS"
"14881","2013-06-05","game-01",14881,"M",20,"iOS"
"14882","2013-06-05","game-01",14882,"M",20,"Android"
"14883","2013-06-05","game-01",14883,"M",30,"iOS"
"14884","2013-06-05","game-01",14884,"M",20,"iOS"
"14885","2013-06-05","game-01",14885,"F",20,"Android"
"14886","2013-06-05","game-01",14886,"M",30,"iOS"
"14887","2013-06-05","game-01",14887,"F",20,"iOS"
"14888","2013-06-05","game-01",14888,"M",20,"iOS"
"14889","2013-06-05","game-01",14889,"M",20,"iOS"
"14890","2013-06-05","game-01",14890,"F",10,"iOS"
"14891","2013-06-05","game-01",14891,"M",20,"Android"
"14892","2013-06-05","game-01",14892,"M",50,"Android"
"14893","2013-06-05","game-01",14893,"F",20,"Android"
"14894","2013-06-05","game-01",14894,"F",30,"iOS"
"14895","2013-06-05","game-01",14895,"F",30,"Android"
"14896","2013-06-05","game-01",14896,"M",20,"Android"
"14897","2013-06-05","game-01",14897,"F",10,"iOS"
"14898","2013-06-05","game-01",14898,"M",30,"Android"
"14899","2013-06-05","game-01",14899,"M",20,"Android"
"14900","2013-06-05","game-01",14900,"M",10,"iOS"
"14901","2013-06-05","game-01",14901,"F",10,"Android"
"14902","2013-06-05","game-01",14902,"M",30,"Android"
"14903","2013-06-05","game-01",14903,"F",20,"iOS"
"14904","2013-06-05","game-01",14904,"M",20,"iOS"
